category,is_evaluated,is_expectancy,is_expectancy_dollar,is_expected_total_r,is_guardrail_pass,is_losing_trades,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_sharpe,is_sortino,is_tail_loss_r,is_total_trades,is_trades_per_month,is_win_rate,is_winning_trades,name,oos_expectancy,oos_expectancy_dollar,oos_expected_total_r,oos_losing_trades,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_sharpe,oos_sortino,oos_strict_uplift,oos_tail_loss_r,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,oos_winning_trades,stage
pairwise_robust_singles,True,0.17196309721166128,19.943571428571403,190.19118551609736,False,478,0.13786073172097518,22057.58999999997,1.7693626950866659,3.8450826603838464,4.166630593681597,-1.2121447777471668,1106,47.81800426136363,0.5678119349005425,628,combo__target__rvol190_pdh090__plus__target__rvol190_score_gradient,0.3829091406941575,22.546063829787258,35.9934592252508,32,0.0199792677116185,2119.330000000002,2.621932086907948,5.2296610756756685,8.885635782573834,True,-1.174666400452549,94,47.68541666666667,0.15858694155157885,0.6595744680851063,62,combination
weakness_targeted,True,0.1763145149801496,18.358897922312533,195.18016808302562,True,480,0.1327201822608728,20323.299999999974,1.74188169346425,3.7390566938062073,4.018863555804418,-1.2121447777471668,1107,47.86123934659091,0.5663956639566395,627,target__rvol190_pdh090,0.3829091406941575,22.33287234042555,35.9934592252508,32,0.02042790371069301,2099.290000000002,2.661750969682584,5.280733106240907,9.056384831310709,True,-1.174666400452549,94,47.68541666666667,0.1559475314068017,0.6595744680851063,62,targeted
pairwise_robust_singles,True,0.1763145149801496,18.358897922312533,195.18016808302562,True,480,0.1327201822608728,20323.299999999974,1.74188169346425,3.7390566938062073,4.018863555804418,-1.2121447777471668,1107,47.86123934659091,0.5663956639566395,627,combo__target__rvol190_pdh090__plus__perturb__rvol_threshold__1p9,0.3829091406941575,22.33287234042555,35.9934592252508,32,0.02042790371069301,2099.290000000002,2.661750969682584,5.280733106240907,9.056384831310709,True,-1.174666400452549,94,47.68541666666667,0.1559475314068017,0.6595744680851063,62,combination
weakness_targeted,True,0.1685335965634152,17.249382273948058,188.2520273613348,True,499,0.12006919388278588,19267.55999999998,1.7103339582261878,3.655836301936779,4.02463333672077,-1.2140309160177423,1117,48.29359019886363,0.5532676812891674,618,target__rvol190_failstop8,0.37494742217346044,19.844020618556733,36.36989995082566,34,0.017609281862049263,1924.870000000003,2.490056587269033,5.32328571698688,8.752747567165605,True,-1.1746664004525493,97,49.20729166666667,0.13854456366154663,0.6494845360824743,63,targeted
pairwise_robust_singles,True,0.1685335965634152,17.249382273948058,188.2520273613348,True,499,0.12006919388278588,19267.55999999998,1.7103339582261878,3.655836301936779,4.02463333672077,-1.2140309160177423,1117,48.29359019886363,0.5532676812891674,618,combo__target__rvol190_failstop8__plus__perturb__rvol_threshold__1p9,0.37494742217346044,19.844020618556733,36.36989995082566,34,0.017609281862049263,1924.870000000003,2.490056587269033,5.32328571698688,8.752747567165605,True,-1.1746664004525493,97,49.20729166666667,0.13854456366154663,0.6494845360824743,63,combination
pairwise_robust_singles,True,0.18062038695393712,19.67337887067393,198.32118487542294,False,469,0.137210465705777,21601.369999999974,1.7602858211815555,3.789368933473147,4.095175343734682,-1.2120028891260932,1098,47.47212357954545,0.5728597449908925,629,combo__target__rvol190_score_gradient__plus__target__rvol190_failstop12,0.39030104570579527,20.854787234042558,36.688298296344755,31,0.0230137225067429,1960.3500000000006,2.491906331098414,5.226851926598538,7.984498396501004,True,-1.1746664004525493,94,47.68541666666667,0.13214533367638734,0.6702127659574468,63,combination
atomic_parameter_grid,True,0.1716848493877916,18.58044802867381,191.60029191677543,True,484,0.12977452644084742,20735.779999999973,1.7577922488461772,3.8054943968030406,4.087374577429684,-1.2110468418666207,1116,48.25035511363636,0.5663082437275986,632,perturb__rvol_threshold__1p9,0.3829091406941575,20.663191489361726,35.9934592252508,32,0.020398446934403847,1942.3400000000022,2.553959021705222,5.344713410618467,8.575434294926028,True,-1.1746664004525493,94,47.68541666666667,0.13009390014207767,0.6595744680851063,62,perturbation
weakness_targeted,True,0.1751517789539499,20.184564428312136,193.0172604072528,True,476,0.13411798661307434,22243.389999999974,1.7815684080851881,3.8687299178298598,4.1937497300053135,-1.2121447777471668,1102,47.64506392045454,0.5680580762250453,626,target__rvol190_score_gradient,0.3830955462066295,21.241075268817227,35.62788579721654,32,0.020127825409197116,1975.4200000000021,2.5222353222214586,5.256177606997904,8.416966747315968,True,-1.1746664004525493,93,47.178125,0.12913373721234764,0.6559139784946236,61,targeted
pairwise_robust_singles,True,0.1751517789539499,20.184564428312136,193.0172604072528,True,476,0.13411798661307434,22243.389999999974,1.7815684080851881,3.8687299178298598,4.1937497300053135,-1.2121447777471668,1102,47.64506392045454,0.5680580762250453,626,combo__perturb__rvol_threshold__1p9__plus__target__rvol190_score_gradient,0.3830955462066295,21.241075268817227,35.62788579721654,32,0.020127825409197116,1975.4200000000021,2.5222353222214586,5.256177606997904,8.416966747315968,True,-1.1746664004525493,93,47.178125,0.12913373721234764,0.6559139784946236,61,combination
pairwise_robust_singles,True,0.16314218558788782,18.57651818181816,179.4564041466766,True,490,0.1270695199736846,20434.169999999976,1.7224115774383477,3.7064593235283096,4.058298970414268,-1.2121447777471668,1100,47.55859374999999,0.5545454545454546,610,combo__target__rvol190_failstop8__plus__target__rvol190_score_gradient,0.3645273492067747,20.08567010309282,35.35915287305715,35,0.01783887871428527,1948.3100000000036,2.455505087480771,5.215017570749473,8.324419049438285,True,-1.1746664004525493,97,49.20729166666667,0.12596303874813466,0.6391752577319587,62,combination
